!Month,!Previous Year,__Id,Area Name,Area Type,Date,Date (Month / Year),Date (Months),Month,Seasonally Adjusted Y N,Status Preliminary Final,Year,Employment,Labor Force,Number of Records,Unemployment,Unemployment Rate
5/1/20,12/31/19,row-ez3p.r3sc-hvrh,Napa County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,53800,58000,1,4200,0.073
5/1/20,12/31/19,row-5mgj-w2mt_t2wj,Nevada County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,36990,39780,1,2790,0.07
5/1/20,12/31/19,row-awym-wf2r-9rxc,Orange County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,1258400,1320100,1,61700,0.047
5/1/20,12/31/19,row-3645.u33j.b6sp,Placer County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,96800,102800,1,5900,0.058
5/1/20,12/31/19,row-eutq~vbij~tnqk,Plumas County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,8530,9720,1,1200,0.123
5/1/20,12/31/19,row-ak5d-6xim~rumz,Riverside County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,555100,608700,1,53600,0.088
5/1/20,12/31/19,row-j2y6~8tex~tyqk,Sacramento County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,503900,537600,1,33600,0.063
5/1/20,12/31/19,row-q7fa~ejnt-hm2b,San Benito County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,20100,23100,1,3000,0.128
5/1/20,12/31/19,row-kejg.uff4~gnph,San Bernardino County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,628400,680700,1,52300,0.077
5/1/20,12/31/19,row-8iqa.9c6z_es5e,San Diego County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,1156000,1230400,1,74400,0.06
5/1/20,12/31/19,row-hway-a5gh~84hz,San Francisco County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,375100,396500,1,21400,0.054
5/1/20,12/31/19,row-3euf.kjsq.fdct,San Joaquin County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,209600,239000,1,29500,0.123
5/1/20,12/31/19,row-ydhe~h7ae.ywtn,San Luis Obispo County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,95500,101900,1,6300,0.062
5/1/20,12/31/19,row-7bvb~4prf-yzrw,San Mateo County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,355300,368800,1,13600,0.037
5/1/20,12/31/19,row-pvx5-edbb~h9ht,Santa Barbara County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,178900,191600,1,12700,0.066
5/1/20,12/31/19,row-etir_kznw.kx5f,Santa Clara County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,833000,868100,1,35100,0.04
5/1/20,12/31/19,row-5emb~ry6q_hrkc,Santa Cruz County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,125600,138000,1,12400,0.09
5/1/20,12/31/19,row-yt82.bjjm-iywu,Shasta County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,64200,71200,1,7000,0.098
5/1/20,12/31/19,row-shij_wega-fdxd,Sierra County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,1550,1700,1,150,0.09
5/1/20,12/31/19,row-cbr3_826e_nzc7,Siskiyou County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,15860,18430,1,2570,0.139
5/1/20,12/31/19,row-5kp6-cghv-dzqt,Solano County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,158200,170600,1,12400,0.073
5/1/20,12/31/19,row-gy9k~739k.hjww,Sonoma County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,216400,226800,1,10400,0.046
5/1/20,12/31/19,row-6mup_3yq3.ikb9,Stanislaus County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,160700,188900,1,28200,0.149
5/1/20,12/31/19,row-43rw_ydfq-gite,Sutter County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,28100,34200,1,6100,0.179
5/1/20,12/31/19,row-eb8p~9rqs_kyyu,Tehama County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,20400,22910,1,2510,0.109
5/1/20,12/31/19,row-a36d_n8ra-3epi,Trinity County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,4500,5210,1,710,0.136
5/1/20,12/31/19,row-bhhc~uwt8~76jf,Tulare County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,128300,157600,1,29300,0.186
5/1/20,12/31/19,row-rxup.8s3y-kuwk,Tuolumne County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,17450,19420,1,1970,0.101
5/1/20,12/31/19,row-w9cw-rfwm.qdsk,Ventura County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,348200,379400,1,31300,0.082
5/1/20,12/31/19,row-g2aw_jkxa-rpvw,Yolo County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,81100,87300,1,6200,0.071
5/1/20,12/31/19,row-ex27.e8ht~puz9,Yuba County,County,11/1/95 0:00,Nov-95,Nov-95,November,N,Final,1995,17700,20300,1,2600,0.13
5/1/20,12/31/19,row-ckns_ha56_rynm,Alameda County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,658400,689800,1,31400,0.046
5/1/20,12/31/19,row-eyrj_qczx.nhfm,Alpine County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,370,420,1,50,0.12
5/1/20,12/31/19,row-y2hx.m4h3~2cgp,Amador County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,12480,13280,1,810,0.061
5/1/20,12/31/19,row-smsq~3v6i_iqz5,Butte County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,77900,84800,1,6800,0.081
5/1/20,12/31/19,row-vp75.f7cw~maci,Calaveras County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,12910,14170,1,1270,0.089
5/1/20,12/31/19,row-yepm-pn8i-sv3g,Colusa County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,6540,8570,1,2030,0.237
5/1/20,12/31/19,row-ncsi-ajdw.yyij,Contra Costa County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,444800,465300,1,20600,0.044
5/1/20,12/31/19,row-vmtm-tf4s-4fqj,Del Norte County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,9000,10220,1,1220,0.119
5/1/20,12/31/19,row-qrbw~u2bn-j2np,El Dorado County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,70500,75000,1,4500,0.06
5/1/20,12/31/19,row-bccq-8rpv~85sv,Fresno County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,306800,358800,1,52000,0.145
5/1/20,12/31/19,row-hi8v.rivm~g8wi,Glenn County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,10000,11460,1,1470,0.128
5/1/20,12/31/19,row-3guh~k2bx_ahf8,Humboldt County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,56700,61100,1,4400,0.072
5/1/20,12/31/19,row-uzc6_j5jx.7hi7,Imperial County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,39800,56800,1,16900,0.298
5/1/20,12/31/19,row-wqdb_xhvk.qikn,Inyo County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,6710,7370,1,660,0.09
5/1/20,12/31/19,row-ae9u_ha7u~9bnu,Kern County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,242000,280500,1,38500,0.137
5/1/20,12/31/19,row-kxn3~cvnm.7gcp,Kings County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,36900,42100,1,5100,0.122
5/1/20,12/31/19,row-mj26-kk9e-3ykr,Lake County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,20670,23380,1,2720,0.116
5/1/20,12/31/19,row-9kmj_j8ks.s67v,Lassen County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,10600,11680,1,1080,0.092
5/1/20,12/31/19,row-a5q6.evmy_bgy4,Los Angeles County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,4046300,4377700,1,331400,0.076
5/1/20,12/31/19,row-5472.g4ze.q2ju,Madera County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,42700,50500,1,7800,0.154
5/1/20,12/31/19,row-585k_aatg-r34n,Marin County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,126600,130700,1,4100,0.031
5/1/20,12/31/19,row-hprh.k3ki-nj73,Mariposa County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,6340,6980,1,640,0.092
5/1/20,12/31/19,row-zwjz_aqks_ddms,Mendocino County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,38260,41760,1,3510,0.084
5/1/20,12/31/19,row-w5sc_62pp_wjbr,Merced County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,68200,82100,1,13900,0.169
5/1/20,12/31/19,row-fz42.npne.9cgb,Modoc County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,3620,4070,1,450,0.11
5/1/20,12/31/19,row-ygus.z39e_q8t9,Mono County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,4830,5650,1,820,0.146
5/1/20,12/31/19,row-qfhm-59fg-fba5,Monterey County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,160500,180400,1,19900,0.11
5/1/20,12/31/19,row-xbxx_vcep-upja,Napa County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,55200,59600,1,4400,0.074
5/1/20,12/31/19,row-bwbx.gry4~hpba,Nevada County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,38300,40830,1,2530,0.062
5/1/20,12/31/19,row-8jwx~cefr~sd2w,Orange County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,1298200,1347700,1,49500,0.037
5/1/20,12/31/19,row-sata.6zgs~xnwk,Placer County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,102000,107400,1,5400,0.05
5/1/20,12/31/19,row-gcka.2q44_uvyw,Plumas County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,8670,9750,1,1070,0.11
5/1/20,12/31/19,row-pd2z.tpmj~b4vx,Riverside County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,575100,627200,1,52100,0.083
5/1/20,12/31/19,row-7bkg~dnht-wad5,Sacramento County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,515600,546200,1,30600,0.056
5/1/20,12/31/19,row-y2wb_msij~4yg2,San Benito County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,22800,25800,1,3000,0.116
5/1/20,12/31/19,row-xdip_c3cy~mynv,San Bernardino County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,647900,693100,1,45200,0.065
5/1/20,12/31/19,row-9vtq-pzy5.8upb,San Diego County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,1193100,1252700,1,59600,0.048
5/1/20,12/31/19,row-5csi_yfph-jhmi,San Francisco County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,386300,402400,1,16200,0.04
5/1/20,12/31/19,row-rccy~b52s.dkgk,San Joaquin County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,214300,241700,1,27400,0.113
5/1/20,12/31/19,row-rm7e~9z38-tyvs,San Luis Obispo County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,96900,102600,1,5700,0.056
5/1/20,12/31/19,row-zrnx.hcqy.67dy,San Mateo County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,368800,379900,1,11000,0.029
5/1/20,12/31/19,row-cjvg.irub-h8mf,Santa Barbara County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,183000,194700,1,11700,0.06
5/1/20,12/31/19,row-a4dd.yyjw.y2ww,Santa Clara County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,875900,907000,1,31000,0.034
5/1/20,12/31/19,row-jdhw-nvfk-k5w3,Santa Cruz County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,128100,140500,1,12400,0.088
5/1/20,12/31/19,row-syvk.97hq~skjj,Shasta County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,65400,71900,1,6500,0.091
5/1/20,12/31/19,row-cjv7.zdis~fcrh,Sierra County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,1560,1750,1,190,0.106
5/1/20,12/31/19,row-b5gj_ci3w_6r6x,Siskiyou County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,16320,18850,1,2520,0.134
5/1/20,12/31/19,row-ehu7-3vax-k3ik,Solano County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,161900,174000,1,12100,0.069
5/1/20,12/31/19,row-dius~vkjw_xanu,Sonoma County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,225100,234000,1,8900,0.038
5/1/20,12/31/19,row-p2gw_6vqz-7hjc,Stanislaus County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,167600,195000,1,27500,0.141
5/1/20,12/31/19,row-j5uz-b2ik_jtdy,Sutter County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,28600,34600,1,5900,0.171
5/1/20,12/31/19,row-57fn-2r9u_7fdc,Tehama County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,21190,23260,1,2070,0.089
5/1/20,12/31/19,row-5b28_y5ej~hzs3,Trinity County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,4450,5210,1,760,0.146
5/1/20,12/31/19,row-26av~aaxp-v7ti,Tulare County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,133500,160300,1,26900,0.168
5/1/20,12/31/19,row-ey87_cq3k.ywsb,Tuolumne County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,17820,19500,1,1680,0.086
5/1/20,12/31/19,row-6p9s_yvx3_rge3,Ventura County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,351200,380700,1,29500,0.077
5/1/20,12/31/19,row-sds3.wtdi~nvz9,Yolo County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,80600,86300,1,5700,0.066
5/1/20,12/31/19,row-qjju~95a8~9gm7,Yuba County,County,11/1/96 0:00,Nov-96,Nov-96,November,N,Final,1996,17900,20400,1,2600,0.126
5/1/20,12/31/19,row-kh3s~fi9g_a6qz,Alameda County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,674400,701300,1,26900,0.038
5/1/20,12/31/19,row-248r_djew.suyc,Alpine County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,410,450,1,40,0.089
5/1/20,12/31/19,row-ep4y.kq7s.v46r,Amador County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,12390,13130,1,740,0.056
5/1/20,12/31/19,row-jvab_afww~us27,Butte County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,77700,84400,1,6700,0.079
5/1/20,12/31/19,row-28qn-p8k6_k4w4,Calaveras County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,12380,13550,1,1170,0.087
5/1/20,12/31/19,row-feg7-734u.gyg3,Colusa County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,6450,8500,1,2050,0.242
5/1/20,12/31/19,row-e8ms-6fdy~ifna,Contra Costa County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,457600,474800,1,17200,0.036
5/1/20,12/31/19,row-xwer-qr83_kfk2,Del Norte County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,8910,10070,1,1160,0.115
5/1/20,12/31/19,row-6ush-6qxx_pjbf,El Dorado County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,72900,76600,1,3700,0.048
5/1/20,12/31/19,row-zhb5-q4ft_5ger,Fresno County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,307300,359000,1,51700,0.144
5/1/20,12/31/19,row-b4jj.zgzs-cdv7,Glenn County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,9380,10660,1,1290,0.121
5/1/20,12/31/19,row-bzpw-55v8-3a7c,Humboldt County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,57800,62100,1,4400,0.07
5/1/20,12/31/19,row-qve3.2vi9-euth,Imperial County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,41600,56900,1,15400,0.27
5/1/20,12/31/19,row-3mnc-8r6b.nazs,Inyo County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,6610,7200,1,590,0.082
5/1/20,12/31/19,row-enhu_hrbc.vqwx,Kern County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,242500,278200,1,35700,0.128
5/1/20,12/31/19,row-wej8.pief_m623,Kings County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,36800,42100,1,5200,0.125
5/1/20,12/31/19,row-n9pe~hsaw-whym,Lake County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,20390,22690,1,2300,0.101
5/1/20,12/31/19,row-6ten_ti63_cf7t,Lassen County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,10600,11410,1,810,0.071
5/1/20,12/31/19,row-3hiu-9psj-pkb9,Los Angeles County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,4202900,4475700,1,272800,0.061
5/1/20,12/31/19,row-v7yg_x8sb~vgcw,Madera County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,43000,50800,1,7800,0.154
5/1/20,12/31/19,row-wa2c.zt66.zcre,Marin County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,129100,132500,1,3300,0.025
5/1/20,12/31/19,row-spzz_bbet~c8f5,Mariposa County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,6170,6700,1,530,0.079
5/1/20,12/31/19,row-2fat-9shb-9ysv,Mendocino County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,39410,42700,1,3300,0.077
5/1/20,12/31/19,row-t5wk-atyg~x9fj,Merced County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,70200,83200,1,13000,0.156
5/1/20,12/31/19,row-5qed_ktz6_gve4,Modoc County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,3340,3780,1,440,0.116
5/1/20,12/31/19,row-tqiw~4z5b~wkjg,Mono County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,4780,5510,1,730,0.132
5/1/20,12/31/19,row-ab55_9sta-pzrh,Monterey County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,164600,183600,1,19000,0.103
5/1/20,12/31/19,row-5w6v~eu3z_e7tr,Napa County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,57200,60500,1,3300,0.055
5/1/20,12/31/19,row-3v4w.pb3q~ef5y,Nevada County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,38330,40540,1,2210,0.055
5/1/20,12/31/19,row-8anq~867p.mfwj,Orange County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,1359700,1399300,1,39600,0.028
5/1/20,12/31/19,row-cpqy~ds4p~aiga,Placer County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,106700,111200,1,4500,0.041
5/1/20,12/31/19,row-kgcn_7keb_x7rf,Plumas County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,8520,9370,1,850,0.091
5/1/20,12/31/19,row-mnaa_bm9u~fcyq,Riverside County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,600400,645000,1,44600,0.069
5/1/20,12/31/19,row-vf4z.fjpm-4z5c,Sacramento County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,529900,557100,1,27200,0.049
5/1/20,12/31/19,row-n9sb_ymhi~3evb,San Benito County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,23000,25600,1,2600,0.101
5/1/20,12/31/19,row-q6j3~pysh~jmcg,San Bernardino County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,670700,710500,1,39800,0.056
5/1/20,12/31/19,row-y4nx-7wux.gkir,San Diego County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,1246400,1292800,1,46400,0.036
5/1/20,12/31/19,row-afsa-rgtu~3mkb,San Francisco County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,397900,413100,1,15100,0.037
5/1/20,12/31/19,row-zptt-zpq3-tgbz,San Joaquin County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,215700,242400,1,26800,0.11
5/1/20,12/31/19,row-krpr.2vzz-uz5z,San Luis Obispo County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,103300,108200,1,4900,0.046
5/1/20,12/31/19,row-irir.uixy-mbsj,San Mateo County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,379800,388500,1,8700,0.022
5/1/20,12/31/19,row-m3ip.b9xu_png2,Santa Barbara County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,187000,197000,1,10000,0.051
5/1/20,12/31/19,row-qbzs~8qq9.dxpr,Santa Clara County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,922800,947100,1,24300,0.026
5/1/20,12/31/19,row-sfxs_2khz.5c9r,Santa Cruz County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,129400,139700,1,10300,0.074
5/1/20,12/31/19,row-2gb6~2hfs-sng4,Shasta County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,66800,73000,1,6100,0.084
5/1/20,12/31/19,row-888g~sh4j~geu7,Sierra County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,1530,1680,1,150,0.089
5/1/20,12/31/19,row-b3yr-tt5s-pycy,Siskiyou County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,16470,18560,1,2100,0.113
5/1/20,12/31/19,row-3ycd.r7xh.dw5w,Solano County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,169500,179600,1,10100,0.057
5/1/20,12/31/19,row-vacf_eebu_gw6n,Sonoma County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,232800,240900,1,8000,0.033
5/1/20,12/31/19,row-cj6i.gisz.6q63,Stanislaus County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,171100,195900,1,24800,0.127
5/1/20,12/31/19,row-qfq7~6tka-zbyp,Sutter County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,30100,36000,1,5800,0.162
5/1/20,12/31/19,row-x3i6~49fs.zit3,Tehama County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,21710,23720,1,2010,0.085
5/1/20,12/31/19,row-s4ux_hdxz~5up4,Trinity County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,4360,5060,1,700,0.138
5/1/20,12/31/19,row-w7rp_buzy_3mmj,Tulare County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,131400,158100,1,26700,0.169
5/1/20,12/31/19,row-yzpw.uehb.5ztm,Tuolumne County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,18030,19580,1,1550,0.079
5/1/20,12/31/19,row-4mum-s4fs_63zw,Ventura County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,355500,381700,1,26300,0.069
5/1/20,12/31/19,row-zzd4.e4yw~5mtz,Yolo County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,80800,86000,1,5200,0.06
5/1/20,12/31/19,row-jpdb~gdiz-ftty,Yuba County,County,11/1/97 0:00,Nov-97,Nov-97,November,N,Final,1997,18200,20600,1,2400,0.115
5/1/20,12/31/19,row-pbqq-xz6h-mndk,Alameda County,County,11/1/98 0:00,Nov-98,Nov-98,November,N,Final,1998,682000,709700,1,27700,0.039
5/1/20,12/31/19,row-rj4b~zv94~t92m,Alpine County,County,11/1/98 0:00,Nov-98,Nov-98,November,N,Final,1998,330,390,1,50,0.139
5/1/20,12/31/19,row-wwrw.zqr6.a48t,Amador County,County,11/1/98 0:00,Nov-98,Nov-98,November,N,Final,1998,12470,13150,1,680,0.052
5/1/20,12/31/19,row-8ykq_3dsy.6sph,Butte County,County,11/1/98 0:00,Nov-98,Nov-98,November,N,Final,1998,80100,86000,1,5900,0.068
5/1/20,12/31/19,row-3aj2-g2qi.qgeb,Calaveras County,County,11/1/98 0:00,Nov-98,Nov-98,November,N,Final,1998,12880,13990,1,1110,0.079
5/1/20,12/31/19,row-zicj-vps8.3vwd,Colusa County,County,11/1/98 0:00,Nov-98,Nov-98,November,N,Final,1998,6850,8590,1,1740,0.203
5/1/20,12/31/19,row-w6vd.9fdu~cb67,Contra Costa County,County,11/1/98 0:00,Nov-98,Nov-98,November,N,Final,1998,465000,479700,1,14700,0.031
5/1/20,12/31/19,row-nvy2.3j22~8s6q,Del Norte County,County,11/1/98 0:00,Nov-98,Nov-98,November,N,Final,1998,8770,9740,1,980,0.1
5/1/20,12/31/19,row-9xtf.gzkb~98yc,El Dorado County,County,11/1/98 0:00,Nov-98,Nov-98,November,N,Final,1998,74300,77800,1,3500,0.045
5/1/20,12/31/19,row-pvfx-pykq.69fs,Fresno County,County,11/1/98 0:00,Nov-98,Nov-98,November,N,Final,1998,316800,369800,1,53000,0.143
5/1/20,12/31/19,row-bwjf-wsmk.wcgh,Glenn County,County,11/1/98 0:00,Nov-98,Nov-98,November,N,Final,1998,9230,10290,1,1060,0.103
5/1/20,12/31/19,row-dx4x.5ab3-nzi7,Humboldt County,County,11/1/98 0:00,Nov-98,Nov-98,November,N,Final,1998,57000,61100,1,4100,0.067
5/1/20,12/31/19,row-q33f-hjip~h57n,Imperial County,County,11/1/98 0:00,Nov-98,Nov-98,November,N,Final,1998,41400,56800,1,15400,0.271
5/1/20,12/31/19,row-gtju-7gmy.ku6d,Inyo County,County,11/1/98 0:00,Nov-98,Nov-98,November,N,Final,1998,6610,7170,1,560,0.078
5/1/20,12/31/19,row-gzyc~2fbn_c5d5,Kern County,County,11/1/98 0:00,Nov-98,Nov-98,November,N,Final,1998,242200,277900,1,35700,0.128
5/1/20,12/31/19,row-ffwz-zett.wn4j,Kings County,County,11/1/98 0:00,Nov-98,Nov-98,November,N,Final,1998,36800,42100,1,5300,0.126
5/1/20,12/31/19,row-2qv2.y337-e3ax,Lake County,County,11/1/98 0:00,Nov-98,Nov-98,November,N,Final,1998,20570,22490,1,1930,0.086
5/1/20,12/31/19,row-gzjy.hhrp~275s,Lassen County,County,11/1/98 0:00,Nov-98,Nov-98,November,N,Final,1998,10270,11120,1,850,0.076
5/1/20,12/31/19,row-bd4n-gxu6~599n,Los Angeles County,County,11/1/98 0:00,Nov-98,Nov-98,November,N,Final,1998,4281600,4575600,1,294000,0.064
5/1/20,12/31/19,row-tuhe_ympu~5xe5,Madera County,County,11/1/98 0:00,Nov-98,Nov-98,November,N,Final,1998,44900,51600,1,6800,0.131
