STFIPS,AREATYNAME,AREANAME,YEAR,MONTH,ADJUSTED,PRELIM,LABORFORCE,EMP,UNEMP,UNEMPRATE,LABFORCE_PARTRATE
19,Council of Government (COG),Southwest Iowa Planning Council,2011,November,0,0,93800,89200,4500,4.8,
19,Council of Government (COG),Southwest Iowa Planning Council,2011,December,0,0,93700,88600,5100,5.5,
19,Council of Government (COG),Southwest Iowa Planning Council,2012,January,0,0,92900,87500,5500,5.9,
19,Council of Government (COG),Southwest Iowa Planning Council,2012,February,0,0,92900,87500,5400,5.8,
19,Council of Government (COG),Southwest Iowa Planning Council,2012,March,0,0,92900,87900,5000,5.4,
19,Council of Government (COG),Southwest Iowa Planning Council,2012,April,0,0,92700,88300,4400,4.7,
19,Council of Government (COG),Southwest Iowa Planning Council,2012,May,0,0,92800,88500,4300,4.6,
19,Council of Government (COG),Southwest Iowa Planning Council,2012,June,0,0,94000,89300,4700,5,
19,Council of Government (COG),Southwest Iowa Planning Council,2012,July,0,0,95100,90500,4600,4.9,
19,Council of Government (COG),Southwest Iowa Planning Council,2012,August,0,0,93600,89000,4500,4.8,
19,Council of Government (COG),Southwest Iowa Planning Council,2012,September,0,0,92500,88200,4300,4.6,
19,Council of Government (COG),Southwest Iowa Planning Council,2012,October,0,0,93100,88900,4200,4.5,
19,Council of Government (COG),Southwest Iowa Planning Council,2012,November,0,0,92700,88600,4100,4.5,
19,Council of Government (COG),Southwest Iowa Planning Council,2012,December,0,0,92600,88100,4500,4.9,
19,Council of Government (COG),Southwest Iowa Planning Council,2013,January,0,0,92100,86800,5300,5.7,
19,Council of Government (COG),Southwest Iowa Planning Council,2013,February,0,0,92200,87200,5000,5.4,
19,Council of Government (COG),Southwest Iowa Planning Council,2013,March,0,0,92100,87400,4700,5.1,
19,Council of Government (COG),Southwest Iowa Planning Council,2013,April,0,0,92500,88300,4300,4.6,
19,Council of Government (COG),Southwest Iowa Planning Council,2013,May,0,0,92900,88900,4000,4.3,
19,Council of Government (COG),Southwest Iowa Planning Council,2013,June,0,0,94500,90100,4400,4.7,
19,Council of Government (COG),Southwest Iowa Planning Council,2013,July,0,0,95800,91600,4200,4.4,
19,Council of Government (COG),Southwest Iowa Planning Council,2013,August,0,0,94600,90500,4100,4.4,
19,Council of Government (COG),Southwest Iowa Planning Council,2013,September,0,0,93600,89800,3900,4.1,
19,Council of Government (COG),Southwest Iowa Planning Council,2013,October,0,0,93900,90300,3600,3.9,
19,Council of Government (COG),Southwest Iowa Planning Council,2013,November,0,0,94000,90200,3800,4,
19,Council of Government (COG),Southwest Iowa Planning Council,2013,December,0,0,93700,89600,4100,4.3,
19,Council of Government (COG),Southwest Iowa Planning Council,2014,January,0,0,93800,89000,4800,5.1,
19,Council of Government (COG),Southwest Iowa Planning Council,2014,February,0,0,93900,89300,4600,4.9,
19,Council of Government (COG),Southwest Iowa Planning Council,2014,March,0,0,94100,89700,4400,4.7,
19,Council of Government (COG),Southwest Iowa Planning Council,2014,April,0,0,93800,90100,3700,3.9,
19,Council of Government (COG),Southwest Iowa Planning Council,2014,May,0,0,94100,90400,3700,3.9,
19,Council of Government (COG),Southwest Iowa Planning Council,2014,June,0,0,95500,91500,4000,4.2,
19,Council of Government (COG),Southwest Iowa Planning Council,2014,July,0,0,96400,92400,4000,4.1,
19,Council of Government (COG),Southwest Iowa Planning Council,2014,August,0,0,95500,91500,3900,4.1,
19,Council of Government (COG),Southwest Iowa Planning Council,2014,September,0,0,94400,90800,3600,3.8,
19,Council of Government (COG),Southwest Iowa Planning Council,2014,October,0,0,95100,91800,3300,3.5,
19,Council of Government (COG),Southwest Iowa Planning Council,2014,November,0,0,94700,91300,3400,3.6,
19,Council of Government (COG),Southwest Iowa Planning Council,2014,December,0,0,94500,90700,3800,4,
19,Council of Government (COG),Southwest Iowa Planning Council,2015,January,0,0,93900,89600,4300,4.6,
19,Council of Government (COG),Southwest Iowa Planning Council,2015,February,0,0,93700,89800,3900,4.1,
19,Council of Government (COG),Southwest Iowa Planning Council,2015,March,0,0,93700,90100,3600,3.8,
19,Council of Government (COG),Southwest Iowa Planning Council,2015,April,0,0,93700,90600,3100,3.3,
19,Council of Government (COG),Southwest Iowa Planning Council,2015,May,0,0,93900,90600,3300,3.5,
19,Council of Government (COG),Southwest Iowa Planning Council,2015,June,0,0,95200,91600,3600,3.7,
19,Council of Government (COG),Southwest Iowa Planning Council,2015,July,0,0,96000,92600,3400,3.5,
19,Council of Government (COG),Southwest Iowa Planning Council,2015,August,0,0,94900,91600,3300,3.5,
19,Council of Government (COG),Southwest Iowa Planning Council,2015,September,0,0,93500,90400,3200,3.4,
19,Council of Government (COG),Southwest Iowa Planning Council,2015,October,0,0,94200,91200,3000,3.2,
19,Council of Government (COG),Southwest Iowa Planning Council,2015,November,0,0,93700,90700,3000,3.2,
19,Council of Government (COG),Southwest Iowa Planning Council,2015,December,0,0,93700,90300,3400,3.7,
19,Council of Government (COG),Southwest Iowa Planning Council,2016,January,0,0,92800,88700,4100,4.4,
19,Council of Government (COG),Southwest Iowa Planning Council,2016,February,0,0,92900,89000,3800,4.1,
19,Council of Government (COG),Southwest Iowa Planning Council,2016,March,0,0,92900,89400,3500,3.8,
19,Council of Government (COG),Southwest Iowa Planning Council,2016,April,0,0,92400,89400,3100,3.3,
19,Council of Government (COG),Southwest Iowa Planning Council,2016,May,0,0,92500,89500,3000,3.2,
19,Council of Government (COG),Southwest Iowa Planning Council,2016,June,0,0,93700,90300,3400,3.6,
19,Council of Government (COG),Southwest Iowa Planning Council,2016,July,0,0,94300,91100,3300,3.5,
19,Council of Government (COG),Southwest Iowa Planning Council,2016,August,0,0,93000,89800,3200,3.5,
19,Council of Government (COG),Southwest Iowa Planning Council,2016,September,0,0,91800,88900,2900,3.2,
19,Council of Government (COG),Southwest Iowa Planning Council,2016,October,0,0,91800,89100,2700,2.9,
19,Council of Government (COG),Southwest Iowa Planning Council,2016,November,0,0,91100,88500,2600,2.9,
19,Council of Government (COG),Southwest Iowa Planning Council,2016,December,0,0,91000,87900,3100,3.4,
19,Council of Government (COG),Southwest Iowa Planning Council,2017,January,0,0,90400,86700,3700,4,
19,Council of Government (COG),Southwest Iowa Planning Council,2017,February,0,0,90300,87100,3300,3.6,
19,Council of Government (COG),Southwest Iowa Planning Council,2017,March,0,0,90400,87600,2800,3.1,
19,Council of Government (COG),Southwest Iowa Planning Council,2017,April,0,0,90500,87900,2600,2.9,
19,Council of Government (COG),Southwest Iowa Planning Council,2017,May,0,0,90500,88000,2500,2.7,
19,Council of Government (COG),Southwest Iowa Planning Council,2017,June,0,0,91800,89000,2800,3.1,
19,Council of Government (COG),Southwest Iowa Planning Council,2017,July,0,0,92300,89700,2700,2.9,
19,Council of Government (COG),Southwest Iowa Planning Council,2017,August,0,0,91200,88400,2700,3,
19,Council of Government (COG),Southwest Iowa Planning Council,2017,September,0,0,90200,87800,2300,2.6,
19,Council of Government (COG),Southwest Iowa Planning Council,2017,October,0,0,90200,88200,2000,2.2,
19,Council of Government (COG),Southwest Iowa Planning Council,2017,November,0,0,89900,87900,2000,2.2,
19,Council of Government (COG),Southwest Iowa Planning Council,2017,December,0,0,89800,87400,2400,2.7,
19,Council of Government (COG),Southwest Iowa Planning Council,2018,January,0,0,89600,86600,3000,3.4,
19,Council of Government (COG),Southwest Iowa Planning Council,2018,February,0,0,90000,87300,2700,3,
19,Council of Government (COG),Southwest Iowa Planning Council,2018,March,0,0,90200,87700,2500,2.8,
19,Council of Government (COG),Southwest Iowa Planning Council,2018,April,0,0,90500,88300,2100,2.4,
19,Council of Government (COG),Southwest Iowa Planning Council,2018,May,0,0,90800,88900,1900,2.1,
19,Council of Government (COG),Southwest Iowa Planning Council,2018,June,0,0,92100,89800,2300,2.4,
19,Council of Government (COG),Southwest Iowa Planning Council,2018,July,0,0,92600,90500,2100,2.3,
19,Council of Government (COG),Southwest Iowa Planning Council,2018,August,0,0,91300,89300,2000,2.2,
19,Council of Government (COG),Southwest Iowa Planning Council,2018,September,0,0,90600,88800,1800,2,
19,Council of Government (COG),Southwest Iowa Planning Council,2018,October,0,0,91200,89600,1700,1.8,
19,Council of Government (COG),Southwest Iowa Planning Council,2018,November,0,0,91400,89700,1700,1.8,
19,Council of Government (COG),Southwest Iowa Planning Council,2018,December,0,0,91600,89200,2300,2.5,
19,Council of Government (COG),Southwest Iowa Planning Council,2019,January,0,0,91800,89000,2900,3.1,
19,Council of Government (COG),Southwest Iowa Planning Council,2019,February,0,0,92200,89500,2700,2.9,
19,Council of Government (COG),Southwest Iowa Planning Council,2019,March,0,0,92300,89600,2700,2.9,
19,Council of Government (COG),Southwest Iowa Planning Council,2019,April,0,0,92000,89900,2100,2.3,
19,Council of Government (COG),Southwest Iowa Planning Council,2019,May,0,0,92600,90500,2100,2.3,
19,Council of Government (COG),Southwest Iowa Planning Council,2019,June,0,0,94300,91900,2400,2.5,
19,Council of Government (COG),Southwest Iowa Planning Council,2019,July,0,0,95200,92800,2400,2.5,
19,Council of Government (COG),Southwest Iowa Planning Council,2019,August,0,0,94100,91900,2300,2.4,
19,Council of Government (COG),Southwest Iowa Planning Council,2019,September,0,0,93400,91400,2000,2.1,
19,Council of Government (COG),Southwest Iowa Planning Council,2019,October,0,0,94200,92400,1900,2,
19,Council of Government (COG),Southwest Iowa Planning Council,2019,November,0,0,94000,92100,1900,2.1,
19,Council of Government (COG),Southwest Iowa Planning Council,2019,December,0,0,94300,91900,2400,2.5,
19,Council of Government (COG),Southwest Iowa Planning Council,2020,January,0,0,94300,91300,3000,3.1,
19,Council of Government (COG),Southwest Iowa Planning Council,2020,February,0,0,93800,91300,2500,2.7,
19,Council of Government (COG),Southwest Iowa Planning Council,2020,March,0,0,92700,89800,2900,3.1,
19,Council of Government (COG),Southwest Iowa Planning Council,2020,April,0,0,92700,84000,8800,9.4,
19,Council of Government (COG),Southwest Iowa Planning Council,2020,May,0,1,91400,83500,7900,8.6,
19,Council of Government (COG),Upper Exploreland Planning Commission,2000,January,0,0,45700,43500,2200,4.8,
19,Council of Government (COG),Upper Exploreland Planning Commission,2000,February,0,0,46700,44600,2100,4.5,
19,Council of Government (COG),Upper Exploreland Planning Commission,2000,March,0,0,47000,45300,1800,3.7,
19,Council of Government (COG),Upper Exploreland Planning Commission,2000,April,0,0,46400,45000,1400,3,
19,Council of Government (COG),Upper Exploreland Planning Commission,2000,May,0,0,47000,45800,1200,2.6,
19,Council of Government (COG),Upper Exploreland Planning Commission,2000,June,0,0,47200,45800,1300,2.9,
19,Council of Government (COG),Upper Exploreland Planning Commission,2000,July,0,0,47100,45900,1200,2.5,
19,Council of Government (COG),Upper Exploreland Planning Commission,2000,August,0,0,46100,44900,1200,2.7,
19,Council of Government (COG),Upper Exploreland Planning Commission,2000,September,0,0,45500,44400,1100,2.5,
19,Council of Government (COG),Upper Exploreland Planning Commission,2000,October,0,0,46800,45700,1100,2.3,
