Year,Period Type,Period,Period Name,Area Type,Area Name,Labor Force,Employed,Unemployed,Unemployment Rate,Last Period Unemp Rate,Last Year Unemp Rate,Last Period % Change,Last Year % Change
2020,Monthly,3,March,County,Franklin city,"3,580","3,431",149,4.2,3.9,4.1,7.69,2.44
2020,Monthly,3,March,County,Fredericksburg city,"14,443","13,910",533,3.7,3,3.6,23.33,2.78
2020,Monthly,3,March,County,Galax city,"3,007","2,809",198,6.6,3.4,3.4,94.12,94.12
2020,Monthly,3,March,County,Hampton city,"65,352","62,495","2,857",4.4,3.8,4,15.79,10
2020,Monthly,3,March,County,Harrisonburg city,"25,179","24,233",946,3.8,2.7,3.3,40.74,15.15
2020,Monthly,3,March,County,Hopewell city,"9,885","9,399",486,4.9,4.1,4.4,19.51,11.36
2020,Monthly,3,March,County,Lexington city,"2,145","2,040",105,4.9,3.9,4.5,25.64,8.89
2020,Monthly,3,March,County,Lynchburg city,"36,901","35,300","1,601",4.3,3.5,3.8,22.86,13.16
2020,Monthly,3,March,County,Manassas city,"22,505","21,827",678,3,2.5,2.8,20,7.14
2020,Monthly,3,March,County,Manassas Park city,"9,537","9,265",272,2.9,2.4,2.7,20.83,7.41
2020,Monthly,3,March,County,Martinsville city,"5,540","5,255",285,5.1,4.6,4.2,10.87,21.43
2020,Monthly,3,March,County,Newport News city,"90,356","86,569","3,787",4.2,3.6,3.7,16.67,13.51
2020,Monthly,3,March,County,Norfolk city,"113,317","108,819","4,498",4,3.3,3.6,21.21,11.11
2020,Monthly,3,March,County,Norton city,"1,712","1,620",92,5.4,4.5,3.9,20,38.46
2020,Monthly,3,March,County,Petersburg city,"13,356","12,462",894,6.7,5.9,5.8,13.56,15.52
2020,Monthly,3,March,County,Poquoson city,"6,419","6,234",185,2.9,2.3,2.7,26.09,7.41
2020,Monthly,3,March,County,Portsmouth city,"44,950","42,947","2,003",4.5,3.8,4.1,18.42,9.76
2020,Monthly,3,March,County,Radford city,"8,861","8,462",399,4.5,3.3,3.4,36.36,32.35
2020,Monthly,3,March,County,Richmond city,"120,511","115,874","4,637",3.8,3.2,3.5,18.75,8.57
2020,Monthly,3,March,County,Roanoke city,"49,944","48,095","1,849",3.7,3.1,3.2,19.35,15.63
2020,Monthly,3,March,County,Salem city,"13,202","12,749",453,3.4,2.8,2.9,21.43,17.24
2020,Monthly,3,March,County,Staunton city,"12,335","11,952",383,3.1,2.6,2.9,19.23,6.9
2020,Monthly,3,March,County,Suffolk city,"45,235","43,636","1,599",3.5,2.9,3.2,20.69,9.38
2020,Monthly,3,March,County,Virginia Beach city,"236,016","228,594","7,422",3.1,2.6,2.9,19.23,6.9
2020,Monthly,3,March,County,Waynesboro city,"10,796","10,441",355,3.3,2.8,3.2,17.86,3.13
2020,Monthly,3,March,County,Williamsburg city,"6,807","6,488",319,4.7,3.8,3.7,23.68,27.03
2020,Monthly,3,March,County,Winchester city,"14,923","14,432",491,3.3,2.7,3,22.22,10
2020,Monthly,4,April,County,Accomack County,"16,475","14,868","1,607",9.8,4.8,3.2,104.17,206.25
2020,Monthly,4,April,County,Albemarle County,"56,442","51,319","5,123",9.1,2.8,2.1,225,333.33
2020,Monthly,4,April,County,Alleghany County,"6,982","6,177",805,11.5,4.4,2.8,161.36,310.71
2020,Monthly,4,April,County,Amelia County,"6,018","5,426",592,9.8,3.6,2.9,172.22,237.93
2020,Monthly,4,April,County,Amherst County,"13,968","12,634","1,334",9.6,3.9,2.6,146.15,269.23
2020,Monthly,4,April,County,Appomattox County,"6,631","6,006",625,9.4,4.3,2.8,118.6,235.71
2020,Monthly,4,April,County,Arlington County,"147,504","137,176","10,328",7,2.2,1.7,218.18,311.76
2020,Monthly,4,April,County,Augusta County,"37,857","34,682","3,175",8.4,2.9,2.1,189.66,300
2020,Monthly,4,April,County,Bath County,"2,859","2,274",585,20.5,3.1,2,561.29,925
2020,Monthly,4,April,County,Bedford County,"35,950","32,390","3,560",9.9,3.5,2.4,182.86,312.5
2020,Monthly,4,April,County,Bland County,"2,873","2,544",329,11.5,4,2.2,187.5,422.73
2020,Monthly,4,April,County,Botetourt County,"16,497","15,075","1,422",8.6,3.1,2.1,177.42,309.52
2020,Monthly,4,April,County,Brunswick County,"5,824","5,219",605,10.4,5.4,4.2,92.59,147.62
2020,Monthly,4,April,County,Buchanan County,"6,690","5,747",943,14.1,8.2,4.5,71.95,213.33
2020,Monthly,4,April,County,Buckingham County,"6,309","5,662",647,10.3,5.2,3.5,98.08,194.29
2020,Monthly,4,April,County,Campbell County,"24,313","21,843","2,470",10.2,3.8,2.7,168.42,277.78
2020,Monthly,4,April,County,Caroline County,"14,812","13,183","1,629",11,3.8,2.8,189.47,292.86
2020,Monthly,4,April,County,Carroll County,"14,183","11,897","2,286",16.1,6,3,168.33,436.67
2020,Monthly,4,April,County,Charles City County,"3,527","3,166",361,10.2,3.9,3.1,161.54,229.03
2020,Monthly,4,April,County,Charlotte County,"5,113","4,690",423,8.3,4.5,2.9,84.44,186.21
2020,Monthly,4,April,County,Chesterfield County,"182,290","162,869","19,421",10.7,3.2,2.4,234.38,345.83
2020,Monthly,4,April,County,Clarke County,"7,302","6,705",597,8.2,2.8,2.2,192.86,272.73
2020,Monthly,4,April,County,Craig County,"2,196","1,975",221,10.1,3.5,2.6,188.57,288.46
2020,Monthly,4,April,County,Culpeper County,"23,810","21,646","2,164",9.1,3.2,2.2,184.38,313.64
2020,Monthly,4,April,County,Cumberland County,"4,535","4,119",416,9.2,3.5,2.5,162.86,268
2020,Monthly,4,April,County,Dickenson County,"4,836","4,258",578,12,7.3,4.2,64.38,185.71
2020,Monthly,4,April,County,Dinwiddie County,"13,032","11,786","1,246",9.6,3.8,2.9,152.63,231.03
2020,Monthly,4,April,County,Essex County,"5,406","4,805",601,11.1,4.6,3.1,141.3,258.06
2020,Monthly,4,April,County,Fairfax County,"625,663","561,807","63,856",10.2,2.7,2,277.78,410
2020,Monthly,4,April,County,Fauquier County,"36,071","32,894","3,177",8.8,2.9,2.1,203.45,319.05
2020,Monthly,4,April,County,Floyd County,"7,805","6,942",863,11.1,3.5,2.1,217.14,428.57
2020,Monthly,4,April,County,Fluvanna County,"13,763","12,498","1,265",9.2,2.8,2,228.57,360
2020,Monthly,4,April,County,Franklin County,"25,141","22,742","2,399",9.5,3.7,2.6,156.76,265.38
2020,Monthly,4,April,County,Frederick County,"46,934","42,469","4,465",9.5,2.8,2.1,239.29,352.38
2020,Monthly,4,April,County,Giles County,"7,621","6,629",992,13,4.6,2.7,182.61,381.48
2020,Monthly,4,April,County,Gloucester County,"19,040","17,097","1,943",10.2,3.1,2.3,229.03,343.48
2020,Monthly,4,April,County,Goochland County,"10,671","9,718",953,8.9,3.1,2.4,187.1,270.83
2020,Monthly,4,April,County,Grayson County,"8,313","7,414",899,10.8,5.3,2.4,103.77,350
2020,Monthly,4,April,County,Greene County,"10,420","9,417","1,003",9.6,2.7,2,255.56,380
2020,Monthly,4,April,County,Greensville County,"4,149","3,800",349,8.4,3.9,3.1,115.38,170.97
2020,Monthly,4,April,County,Halifax County,"15,483","13,822","1,661",10.7,4.9,3.4,118.37,214.71
2020,Monthly,4,April,County,Hanover County,"56,755","51,634","5,121",9,2.8,2.1,221.43,328.57
2020,Monthly,4,April,County,Henrico County,"177,712","158,072","19,640",11.1,3.2,2.4,246.88,362.5
2020,Monthly,4,April,County,Henry County,"24,386","21,257","3,129",12.8,4,2.9,220,341.38
2020,Monthly,4,April,County,Highland County,"1,145","1,073",72,6.3,3.9,2.4,61.54,162.5
2020,Monthly,4,April,County,Isle of Wight County,"18,494","16,929","1,565",8.5,3.2,2.5,165.63,240
2020,Monthly,4,April,County,James City County,"36,980","31,916","5,064",13.7,3.2,2.3,328.13,495.65
2020,Monthly,4,April,County,King and Queen County,"3,722","3,435",287,7.7,3.1,2.5,148.39,208
2020,Monthly,4,April,County,King George County,"13,136","12,137",999,7.6,3.3,2.3,130.3,230.43
2020,Monthly,4,April,County,King William County,"8,793","7,937",856,9.7,3.3,2.3,193.94,321.74
2020,Monthly,4,April,County,Lancaster County,"5,458","4,839",619,11.3,7.1,4.6,59.15,145.65
2020,Monthly,4,April,County,Lee County,"8,315","7,409",906,10.9,5.1,3.1,113.73,251.61
2020,Monthly,4,April,County,Loudoun County,"218,667","197,063","21,604",9.9,2.7,2,266.67,395
2020,Monthly,4,April,County,Louisa County,"19,637","17,885","1,752",8.9,3.2,2.3,178.13,286.96
2020,Monthly,4,April,County,Lunenburg County,"5,127","4,737",390,7.6,3.5,2.9,117.14,162.07
2020,Monthly,4,April,County,Madison County,"7,171","6,664",507,7.1,2.5,2,184,255
2020,Monthly,4,April,County,Mathews County,"3,956","3,602",354,8.9,3.5,2.6,154.29,242.31
2020,Monthly,4,April,County,Mecklenburg County,"12,254","10,922","1,332",10.9,4.8,3.4,127.08,220.59
2020,Monthly,4,April,County,Middlesex County,"5,184","4,719",465,9,3.3,2.2,172.73,309.09
2020,Monthly,4,April,County,Montgomery County,"46,646","42,297","4,349",9.3,3.4,2.3,173.53,304.35
2020,Monthly,4,April,County,Nelson County,"7,341","6,622",719,9.8,3.3,2.5,196.97,292
2020,Monthly,4,April,County,New Kent County,"11,939","10,872","1,067",8.9,2.6,2.1,242.31,323.81
2020,Monthly,4,April,County,Northampton County,"5,287","4,676",611,11.6,5.8,4.5,100,157.78
2020,Monthly,4,April,County,Northumberland County,"5,517","4,984",533,9.7,7.1,4.7,36.62,106.38
2020,Monthly,4,April,County,Nottoway County,"7,064","6,535",529,7.5,3.2,2.4,134.38,212.5
2020,Monthly,4,April,County,Orange County,"17,279","15,583","1,696",9.8,3.3,2.6,196.97,276.92
2020,Monthly,4,April,County,Page County,"12,337","10,607","1,730",14,5.9,3.3,137.29,324.24
2020,Monthly,4,April,County,Patrick County,"7,293","6,263","1,030",14.1,4.6,3.1,206.52,354.84
2020,Monthly,4,April,County,Pittsylvania County,"30,341","26,485","3,856",12.7,4.3,3,195.35,323.33
2020,Monthly,4,April,County,Powhatan County,"13,595","12,293","1,302",9.6,3,2.1,220,357.14
2020,Monthly,4,April,County,Prince Edward County,"10,388","9,403",985,9.5,4.6,2.8,106.52,239.29
2020,Monthly,4,April,County,Prince George County,"14,481","13,028","1,453",10,3.9,2.9,156.41,244.83
2020,Monthly,4,April,County,Prince William County,"244,629","216,922","27,707",11.3,3,2.2,276.67,413.64
2020,Monthly,4,April,County,Pulaski County,"16,248","13,469","2,779",17.1,5.9,2.7,189.83,533.33
2020,Monthly,4,April,County,Rappahannock County,"3,535","3,240",295,8.3,2.9,2.3,186.21,260.87
2020,Monthly,4,April,County,Richmond County,"4,008","3,717",291,7.3,3.5,2.7,108.57,170.37
2020,Monthly,4,April,County,Roanoke County,"47,375","42,719","4,656",9.8,3.1,2.2,216.13,345.45
2020,Monthly,4,April,County,Rockbridge County,"10,796","9,783","1,013",9.4,3.2,2.3,193.75,308.7
2020,Monthly,4,April,County,Rockingham County,"40,848","36,892","3,956",9.7,2.8,2.1,246.43,361.9
2020,Monthly,4,April,County,Russell County,"11,237","10,027","1,210",10.8,5.8,3.5,86.21,208.57
2020,Monthly,4,April,County,Scott County,"8,754","7,894",860,9.8,4,2.8,145,250
2020,Monthly,4,April,County,Shenandoah County,"22,401","20,263","2,138",9.5,3.1,2.2,206.45,331.82
2020,Monthly,4,April,County,Smyth County,"13,601","12,143","1,458",10.7,4.8,3.1,122.92,245.16
2020,Monthly,4,April,County,Southampton County,"8,647","8,054",593,6.9,3.4,2.2,102.94,213.64
2020,Monthly,4,April,County,Spotsylvania County,"66,331","58,981","7,350",11.1,3.3,2.5,236.36,344
2020,Monthly,4,April,County,Stafford County,"70,547","63,557","6,990",9.9,3.2,2.4,209.38,312.5
2020,Monthly,4,April,County,Surry County,"3,524","3,198",326,9.3,3.9,2.8,138.46,232.14
2020,Monthly,4,April,County,Sussex County,"3,633","3,258",375,10.3,5.3,4.1,94.34,151.22
2020,Monthly,4,April,County,Tazewell County,"15,699","13,733","1,966",12.5,5.7,3.7,119.3,237.84
2020,Monthly,4,April,County,Warren County,"20,191","17,956","2,235",11.1,3.3,2.5,236.36,344
2020,Monthly,4,April,County,Washington County,"25,869","23,086","2,783",10.8,4,2.8,170,285.71
2020,Monthly,4,April,County,Westmoreland County,"9,468","8,650",818,8.6,4.6,3.2,86.96,168.75
2020,Monthly,4,April,County,Wise County,"13,586","11,968","1,618",11.9,6.1,4,95.08,197.5
2020,Monthly,4,April,County,Wythe County,"14,543","12,040","2,503",17.2,5.2,2.9,230.77,493.1
2020,Monthly,4,April,County,York County,"31,930","28,610","3,320",10.4,3.1,2.3,235.48,352.17
2020,Monthly,4,April,County,Alexandria city,"99,725","89,845","9,880",9.9,2.5,1.9,296,421.05
2020,Monthly,4,April,County,Bristol city,"7,284","6,170","1,114",15.3,4.5,3.2,240,378.13
2020,Monthly,4,April,County,Buena Vista city,"3,609","3,295",314,8.7,2.9,2.2,200,295.45
2020,Monthly,4,April,County,Charlottesville city,"26,646","23,778","2,868",10.8,2.7,2,300,440
2020,Monthly,4,April,County,Chesapeake city,"119,075","106,931","12,144",10.2,3.3,2.5,209.09,308
2020,Monthly,4,April,County,Colonial Heights city,"8,605","7,612",993,11.5,3.5,2.8,228.57,310.71
2020,Monthly,4,April,County,Covington city,"2,542","2,135",407,16,6.4,3.4,150,370.59
2020,Monthly,4,April,County,Danville city,"19,804","16,643","3,161",16,6.4,5,150,220
2020,Monthly,4,April,County,Emporia city,"2,304","2,004",300,13,5.1,5,154.9,160
2020,Monthly,4,April,County,Fairfax city,"13,244","11,910","1,334",10.1,2.5,2,304,405
2020,Monthly,4,April,County,Falls Church city,"8,092","7,621",471,5.8,2.3,1.8,152.17,222.22
2020,Monthly,4,April,County,Franklin city,"3,458","3,126",332,9.6,4.2,3.4,128.57,182.35
2020,Monthly,4,April,County,Fredericksburg city,"14,109","12,401","1,708",12.1,3.7,2.9,227.03,317.24
2020,Monthly,4,April,County,Galax city,"3,150","2,604",546,17.3,6.6,2.8,162.12,517.86
2020,Monthly,4,April,County,Hampton city,"64,147","55,581","8,566",13.4,4.4,3.3,204.55,306.06
2020,Monthly,4,April,County,Harrisonburg city,"24,579","21,834","2,745",11.2,3.8,2.6,194.74,330.77
2020,Monthly,4,April,County,Hopewell city,"9,710","8,285","1,425",14.7,4.9,3.7,200,297.3
2020,Monthly,4,April,County,Lexington city,"2,093","1,877",216,10.3,4.9,3.7,110.2,178.38
2020,Monthly,4,April,County,Lynchburg city,"34,572","30,372","4,200",12.1,4.3,3,181.4,303.33
2020,Monthly,4,April,County,Manassas city,"21,846","19,469","2,377",10.9,3,2.2,263.33,395.45
2020,Monthly,4,April,County,Manassas Park city,"9,356","8,271","1,085",11.6,2.9,2.2,300,427.27
2020,Monthly,4,April,County,Martinsville city,"5,839","4,854",985,16.9,5.1,3.5,231.37,382.86
2020,Monthly,4,April,County,Newport News city,"89,403","76,947","12,456",13.9,4.2,3.1,230.95,348.39
2020,Monthly,4,April,County,Norfolk city,"111,500","96,715","14,785",13.3,4,3.1,232.5,329.03
2020,Monthly,4,April,County,Norton city,"1,717","1,504",213,12.4,5.4,2.8,129.63,342.86
2020,Monthly,4,April,County,Petersburg city,"13,189","10,988","2,201",16.7,6.7,4.9,149.25,240.82
2020,Monthly,4,April,County,Poquoson city,"6,074","5,588",486,8,2.9,2.1,175.86,280.95
2020,Monthly,4,April,County,Portsmouth city,"43,774","38,171","5,603",12.8,4.5,3.5,184.44,265.71
2020,Monthly,4,April,County,Radford city,"8,185","7,244",941,11.5,4.5,2.7,155.56,325.93
2020,Monthly,4,April,County,Richmond city,"119,111","102,179","16,932",14.2,3.8,2.9,273.68,389.66
2020,Monthly,4,April,County,Roanoke city,"48,521","42,319","6,202",12.8,3.7,2.6,245.95,392.31
2020,Monthly,4,April,County,Salem city,"12,564","11,208","1,356",10.8,3.4,2.3,217.65,369.57
2020,Monthly,4,April,County,Staunton city,"12,750","11,314","1,436",11.3,3.1,2.3,264.52,391.3
2020,Monthly,4,April,County,Suffolk city,"43,002","38,848","4,154",9.7,3.5,2.6,177.14,273.08
2020,Monthly,4,April,County,Virginia Beach city,"231,672","203,317","28,355",12.2,3.1,2.4,293.55,408.33
2020,Monthly,4,April,County,Waynesboro city,"11,118","9,872","1,246",11.2,3.3,2.5,239.39,348
2020,Monthly,4,April,County,Williamsburg city,"6,786","5,765","1,021",15,4.7,3.1,219.15,383.87
2020,Monthly,4,April,County,Winchester city,"14,653","13,005","1,648",11.2,3.3,2.5,239.39,348
2019,Monthly,1,January,State,Virginia,"4,351,685","4,202,310","149,375",3.4,2.8,3.6,21.43,-5.56
2019,Monthly,2,February,State,Virginia,"4,379,746","4,242,132","137,614",3.1,3.4,3.4,-8.82,-8.82
2019,Monthly,3,March,State,Virginia,"4,392,682","4,261,323","131,359",3,3.1,3.2,-3.23,-6.25
2019,Monthly,4,April,State,Virginia,"4,380,461","4,273,985","106,476",2.4,3,2.8,-20,-14.29
2019,Monthly,5,May,State,Virginia,"4,401,947","4,283,709","118,238",2.7,2.4,2.8,12.5,-3.57
2019,Monthly,6,June,State,Virginia,"4,434,710","4,304,790","129,920",2.9,2.7,3.3,7.41,-12.12
2019,Monthly,7,July,State,Virginia,"4,465,718","4,333,739","131,979",3,2.9,3.1,3.45,-3.23
2019,Monthly,8,August,State,Virginia,"4,422,123","4,291,862","130,261",2.9,3,3.2,-3.33,-9.38
2019,Monthly,9,September,State,Virginia,"4,420,479","4,306,133","114,346",2.6,2.9,2.8,-10.34,-7.14
2019,Monthly,10,October,State,Virginia,"4,440,231","4,328,395","111,836",2.5,2.6,2.8,-3.85,-10.71
2019,Monthly,11,November,State,Virginia,"4,431,196","4,322,543","108,653",2.5,2.5,2.7,0,-7.41
2019,Monthly,12,December,State,Virginia,"4,425,963","4,318,658","107,305",2.4,2.5,2.8,-4,-14.29
2020,Monthly,1,January,State,Virginia,"4,441,323","4,307,025","134,298",3,2.4,3.4,25,-11.76
2020,Monthly,2,February,State,Virginia,"4,472,457","4,349,458","122,999",2.8,3,3.1,-6.67,-9.68
2020,Monthly,3,March,State,Virginia,"4,445,359","4,297,542","147,817",3.3,2.8,3,17.86,10
2020,Monthly,4,April,State,Virginia,"4,312,563","3,847,680","464,883",10.8,3.3,2.4,227.27,350
2020,Monthly,5,May,State,Virginia,"4,332,115","3,934,121","397,994",9.2,10.8,2.7,-14.81,240.74
2020,Monthly,5,May,County,Accomack County,"16,581","15,052","1,529",9.2,10,3.1,-8,196.77
2020,Monthly,5,May,County,Albemarle County,"57,133","52,609","4,524",7.9,9,2.5,-12.22,216
2020,Monthly,5,May,County,Alleghany County,"6,784","6,176",608,9,12.3,3,-26.83,200
2020,Monthly,5,May,County,Amelia County,"6,088","5,606",482,7.9,9.8,3,-19.39,163.33
2020,Monthly,5,May,County,Amherst County,"14,262","13,173","1,089",7.6,9.2,3.1,-17.39,145.16
2020,Monthly,5,May,County,Appomattox County,"6,776","6,254",522,7.7,9,3.3,-14.44,133.33
2020,Monthly,5,May,County,Arlington County,"149,301","140,252","9,049",6.1,7,1.9,-12.86,221.05
2020,Monthly,5,May,County,Augusta County,"37,865","35,328","2,537",6.7,8.3,2.4,-19.28,179.17
2020,Monthly,5,May,County,Bath County,"2,747","2,313",434,15.8,20.8,2.3,-24.04,586.96
2020,Monthly,5,May,County,Bedford County,"36,685","33,900","2,785",7.6,9.5,2.8,-20,171.43
2020,Monthly,5,May,County,Bland County,"2,764","2,538",226,8.2,11.6,2.3,-29.31,256.52
2020,Monthly,5,May,County,Botetourt County,"16,714","15,476","1,238",7.4,8.4,2.4,-11.9,208.33
2020,Monthly,5,May,County,Brunswick County,"5,834","5,248",586,10,10.5,4.4,-4.76,127.27
2020,Monthly,5,May,County,Buchanan County,"6,460","5,763",697,10.8,14.4,4.6,-25,134.78
2020,Monthly,5,May,County,Buckingham County,"6,397","5,796",601,9.4,10,4,-6,135
2020,Monthly,5,May,County,Campbell County,"24,899","22,813","2,086",8.4,9.8,3.1,-14.29,170.97
2020,Monthly,5,May,County,Caroline County,"15,036","13,626","1,410",9.4,10.9,3,-13.76,213.33
2020,Monthly,5,May,County,Carroll County,"13,615","12,106","1,509",11.1,16.4,3,-32.32,270
2020,Monthly,5,May,County,Charles City County,"3,587","3,253",334,9.3,9.9,3.3,-6.06,181.82
2020,Monthly,5,May,County,Charlotte County,"5,068","4,717",351,6.9,8.5,3.3,-18.82,109.09
2020,Monthly,5,May,County,Chesterfield County,"184,665","168,336","16,329",8.8,10.5,2.7,-16.19,225.93
2020,Monthly,5,May,County,Clarke County,"7,386","6,864",522,7.1,8.1,2.4,-12.35,195.83
2020,Monthly,5,May,County,Craig County,"2,227","2,039",188,8.4,9.8,3.2,-14.29,162.5
2020,Monthly,5,May,County,Culpeper County,"24,109","22,261","1,848",7.7,9,2.5,-14.44,208
2020,Monthly,5,May,County,Cumberland County,"4,531","4,167",364,8,9.2,2.7,-13.04,196.3
2020,Monthly,5,May,County,Dickenson County,"4,678","4,237",441,9.4,12.3,4.5,-23.58,108.89
2020,Monthly,5,May,County,Dinwiddie County,"13,363","12,226","1,137",8.5,9.4,3.2,-9.57,165.63
2020,Monthly,5,May,County,Essex County,"5,431","4,917",514,9.5,11.3,3.2,-15.93,196.88
2020,Monthly,5,May,County,Fairfax County,"630,971","575,736","55,235",8.8,10.2,2.2,-13.73,300
2020,Monthly,5,May,County,Fauquier County,"36,227","33,630","2,597",7.2,8.7,2.4,-17.24,200
2020,Monthly,5,May,County,Floyd County,"7,573","6,948",625,8.3,11.1,2.4,-25.23,245.83
2020,Monthly,5,May,County,Fluvanna County,"13,920","12,819","1,101",7.9,9,2.3,-12.22,243.48
2020,Monthly,5,May,County,Franklin County,"25,460","23,409","2,051",8.1,9.3,2.8,-12.9,189.29
2020,Monthly,5,May,County,Frederick County,"46,709","43,152","3,557",7.6,9.5,2.4,-20,216.67
2020,Monthly,5,May,County,Giles County,"7,390","6,616",774,10.5,12.8,3,-17.97,250
2020,Monthly,5,May,County,Gloucester County,"19,175","17,632","1,543",8,10.2,2.5,-21.57,220
2020,Monthly,5,May,County,Goochland County,"10,873","10,102",771,7.1,8.8,2.7,-19.32,162.96
2020,Monthly,5,May,County,Grayson County,"8,075","7,473",602,7.5,11.1,2.5,-32.43,200
2020,Monthly,5,May,County,Greene County,"10,485","9,671",814,7.8,9.4,2.2,-17.02,254.55
2020,Monthly,5,May,County,Greensville County,"4,185","3,822",363,8.7,8.5,3.1,2.35,180.65
2020,Monthly,5,May,County,Halifax County,"15,284","13,968","1,316",8.6,10.9,3.7,-21.1,132.43
2020,Monthly,5,May,County,Hanover County,"57,521","53,341","4,180",7.3,8.9,2.4,-17.98,204.17
2020,Monthly,5,May,County,Henrico County,"180,480","163,287","17,193",9.5,10.9,2.7,-12.84,251.85
2020,Monthly,5,May,County,Henry County,"24,034","21,509","2,525",10.5,13.1,3.1,-19.85,238.71
